Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Due Reminder
695e823d23083ab5bc6a7d6c,3. Controlador de Personaje (Player Controller),https://trello.com/c/qJ3T04zX/38-3-controlador-de-personaje-player-controller,"#### 3.1 Inputs (New Input System)

- **Ejes de Movimiento:** `Vector2` (W/S para Z, A/D para X).
- **Botones:**
  - `Space`: Salto.
  - `Mouse Right (Hold)`: Modo Combate/Cámara bloqueada.
  - `Mouse Left`: Selección (sin función en Fase 1, pero reservado).

#### 3.2 Lógica de Movimiento ""Híbrido WoW""

El script de movimiento debe comportarse diferente según el estado del mouse:

- **Estado A: Mouse Libre (Clic Derecho NO presionado)**
  - **W / S:** Mueve al personaje adelante/atrás respecto a la cámara.
  - **A / D:** **Rota** al personaje sobre su eje Y (Giro).
  - **Cursor:** Visible y desbloqueado (puede salir de la ventana o clicar UI).
- **Estado B: Mouse Bloqueado (Clic Derecho MANTENIDO)**
  - **Cursor:** Oculto y bloqueado en el centro.
  - **Cámara:** La rotación del mouse rota al personaje.
  - **A / D:** Se convierten en **Strafe** (paso lateral izquierda/derecha).
  - **Q / E (Opcional):** Strafe directo.

#### 3.3 Físicas y Salto

- **Componente:** `CharacterController` (Unity nativo) o `Rigidbody` cinemático.
- **Air Control:** **Falso (Bloqueado).**
  - Al pulsar `Espacio`, se calcula el vector de velocidad actual.
  - Mientras `isGrounded` sea falso, el jugador no puede alterar su vector de velocidad X/Z (inercia preservada).",,,,0,,0,0,0,0,2026-01-07T16:02:29.980Z,695e821aa81519bcc6a7e2f5,Documento de Especificación Técnica - Fase 1: Core de Red y Locomoción V1.0 Motor: Unity 6 | Stack: Netcode for GameObjects (NGO),695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e823fa1c5c0aa7303e3fd,4. Sistema de Cámara (Cinemachine),https://trello.com/c/a4BVibDe/39-4-sistema-de-c%C3%A1mara-cinemachine,"'- **Componente:** `CinemachineFreeLook`.
- **Configuración:**
  - **Rigs:** 3 Anillos (Top, Middle, Bottom) para orbitar.
  - **Input Axis Control:**
    - La cámara siempre escucha el movimiento del mouse.
    - El personaje **NO** rota con la cámara a menos que se cumpla la condición de ""Clic Derecho presionado"" (ver 3.2).
  - **Colisiones:** `CinemachineCollider` para evitar que la cámara atraviese paredes.

---",,,,0,,0,0,0,0,2026-01-07T16:02:37.850Z,695e821aa81519bcc6a7e2f5,Documento de Especificación Técnica - Fase 1: Core de Red y Locomoción V1.0 Motor: Unity 6 | Stack: Netcode for GameObjects (NGO),695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e82441e060194794ca5d6,5. Flujo de Usuario (UX) - Fase 1,https://trello.com/c/lkIDwbMZ/40-5-flujo-de-usuario-ux-fase-1,"#### 5.1 Escena 1: Menú Principal & Selección (Bootstrap)

No entraremos directo al gameplay.

1. **UI Inicial:** Botones ""Host Game"" / ""Join Game"".
2. **Selector de Clase (Visual):**
   - Dos botones simples: ""Guerrero (Rojo)"" / ""Mago (Azul)"".
   - Guarda la selección en una variable estática o `DontDestroyOnLoad`.
3. **Lobby (Invisible):** Al crear/unir, se conecta a Unity Relay.

#### 5.2 Transición

- Carga de escena asíncrona hacia `GameScene`.

#### 5.3 Escena 2: Mundo de Juego (GameScene)

- **Spawn:** El `NetworkManager` instancia el prefab del jugador.
- **Inicialización:**
  - El script del jugador lee el `ClassSelectionID` y cambia el color del material (MeshRenderer) a Rojo o Azul.
  - El script lee la posición enviada en el Payload y ubica al personaje.",,,,0,,0,0,0,0,2026-01-07T16:02:59.446Z,695e821aa81519bcc6a7e2f5,Documento de Especificación Técnica - Fase 1: Core de Red y Locomoción V1.0 Motor: Unity 6 | Stack: Netcode for GameObjects (NGO),695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e83c6d195bf3da2a39f93,6. Estructura de Scripts Sugerida (Roadmap de Código),https://trello.com/c/GbTdUn6W/41-6-estructura-de-scripts-sugerida-roadmap-de-c%C3%B3digo,"Para mantener el orden, crea estas carpetas y scripts:

1. `Scripts/Network`
   - `RelayManager.cs`: Maneja la creación y unión a Relay.
   - `ConnectionPayload.cs`: Estructura de datos (Posición + Clase) para enviar al conectar.
2. `Scripts/Player`
   - `PlayerController.cs`: Lee inputs y mueve el `CharacterController`. Contiene la lógica de ""Rotar vs Strafe"".
   - `PlayerNetworkState.cs`: Sincroniza variables visuales (Color) usando `NetworkVariable`.
3. `Scripts/Input`
   - `InputReader.cs`: ScriptableObject que sirve de puente entre el Input System y los scripts del jugador (Buena práctica).

### ¿Cuál es el siguiente paso?

Ya tienes la especificación. Ahora toca ensuciarse las manos.

**Tarea Inmediata (Hoy/Mañana):**
Configurar Unity, instalar paquetes y **lograr que un cubo se conecte a otro en una pantalla vacía**.",,,,0,,0,0,0,0,2026-01-07T16:53:07.485Z,695e821aa81519bcc6a7e2f5,Documento de Especificación Técnica - Fase 1: Core de Red y Locomoción V1.0 Motor: Unity 6 | Stack: Netcode for GameObjects (NGO),695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e843e1c19dff3db4022ed,1. Visión de la Fase,https://trello.com/c/mp9xZMgh/42-1-visi%C3%B3n-de-la-fase,"El objetivo es implementar un sistema de persistencia local seguro. Los jugadores podrán crear hasta 12 personajes, viajar entre mundos (Hosts) llevando todo su inventario y estado actual (vida/buffs). La integridad de estos datos será garantizada por una validación matemática estricta en el servidor (Host) y una clave de encriptación entregada remotamente.",,,,0,,0,0,0,0,2026-01-07T16:08:56.223Z,695e8435b9908c3545b75d9d,"Documento de Especificación Técnica - Fase 2: Persistencia, Seguridad y Datos V1.0 Enfoque: Seguridad Estricta & Cross-World Universal",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e85265204a031fe626bd3,2. Estructura de Datos (Data Model),https://trello.com/c/oSgoKjfS/43-2-estructura-de-datos-data-model,"Para soportar 12 slots y validación estricta, separaremos los datos estáticos (Configuración) de los dinámicos (Guardado).

#### 2.1 Datos Estáticos (ScriptableObjects - ""La Verdad Inmutable"")

Estos datos residen en el build del juego y el Host los usa para validar.

- `ClassDefinition`**:** Define los stats base y coeficientes de crecimiento.
  - `BaseHealth`, `BaseMana`, `BaseStr`, `BaseInt`.
  - `StrPerLevel`, `IntPerLevel`.
- `ItemDatabase`**:** Diccionario maestro de todos los items (`ItemID` -> `ItemStats`).

#### 2.2 Datos Dinámicos (Clases Serializables)

Esta es la estructura que se convertirá a JSON.

codeC#

```
[Serializable]
public class SaveFile
{
    public string AccountID;
    public List<CharacterData> Characters = new List<CharacterData>(12); // Los 12 Slots
}

[Serializable]
public class CharacterData
{
    public string Name;
    public int ClassID; // Referencia a ClassDefinition
    public int Level;
    public float CurrentXP;

    // Estado Snapshot (Opción A)
    public float CurrentHP;
    public float CurrentMana;
    public List<ActiveStatusEffect> StatusEffects; // Venenos, Buffs persistentes

    // Inventario Universal (Opción A)
    // Incluye llaves de misión y equipo
    public List<InventorySlot> Inventory;
    public List<int> EquippedItemIDs; // Referencia a ItemDatabase
}
```",,,,0,,0,0,0,0,2026-01-07T16:12:19.395Z,695e8435b9908c3545b75d9d,"Documento de Especificación Técnica - Fase 2: Persistencia, Seguridad y Datos V1.0 Enfoque: Seguridad Estricta & Cross-World Universal",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e85ef5193c0b001ddd909,3. Seguridad y Encriptación (AES + Key Server),https://trello.com/c/oZ3f8boh/44-3-seguridad-y-encriptaci%C3%B3n-aes-key-server,"Has elegido la **Opción B (Server Handshake)**. Esto implica una arquitectura de ""Inicio de Sesión"".

#### 3.1 Flujo de Autenticación

1. **Inicio:** El jugador abre el juego.
2. **Request:** El cliente envía una solicitud HTTPS a tu API de Autenticación (puede ser un simple Azure Function, AWS Lambda o servidor web básico).
3. **Response:** Si es válido, la API devuelve la **Clave AES (Session Key)** en memoria RAM.
   - _Nota:_ La clave **nunca** se escribe en el disco duro del jugador. Solo vive en la RAM mientras el juego está abierto.
4. **Descifrado:** El `SaveManager` usa esa clave en RAM para leer/escribir el archivo `.ted` (The Ether Domes file).

#### 3.2 Implementación AES

- **Algoritmo:** AES-256 en modo CBC con PKCS7 Padding.
- **Vector de Inicialización (IV):** Se genera aleatoriamente en cada guardado y se pre-pende al inicio del archivo cifrado.",,,,0,,0,0,0,0,2026-01-07T16:12:44.236Z,695e8435b9908c3545b75d9d,"Documento de Especificación Técnica - Fase 2: Persistencia, Seguridad y Datos V1.0 Enfoque: Seguridad Estricta & Cross-World Universal",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e86131a96c694e92b62b9,4. Validación y Sanitización (Host Authority),https://trello.com/c/Pl6pt8nB/45-4-validaci%C3%B3n-y-sanitizaci%C3%B3n-host-authority,"El Host actúa como ""Aduana"". No confía en los datos que envía el Cliente.

#### 4.1 Proceso de Conexión (Connection Approval)

1. El Cliente envía su `CharacterData` (JSON plano) dentro del payload de conexión de Netcode.
2. El Host recibe los datos y ejecuta el **Integrity Check**.

#### 4.2 Algoritmo de Validación Estricta

El Host recalcula lo que el jugador _debería_ tener:

codeC#

```
// Pseudo-código de lógica en el Host
int expectedStr = ClassDef.BaseStr + (ClassDef.StrPerLevel * clientData.Level);

foreach (int itemId in clientData.EquippedItemIDs) {
    expectedStr += ItemDatabase.Get(itemId).BonusStr;
}

if (clientData.TotalStr != expectedStr) {
    // DETECCIÓN DE TRAMPA O CORRUPCIÓN
    // Acción: Sanitización Forzada (Opción B)
    clientData.TotalStr = expectedStr; // Corregimos el valor
    MarkForSaveUpdate(clientId); // Avisamos que hay que sobrescribir el save del cliente
}
```

#### 4.3 Sanitización

Si hubo discrepancia, una vez que el jugador entra al mundo, el Host envía un `ClientRPC` inmediato: ""Actualiza tus datos locales con estos valores corregidos y guarda en disco ahora mismo"".",,,,0,,0,0,0,0,2026-01-07T16:14:00.184Z,695e8435b9908c3545b75d9d,"Documento de Especificación Técnica - Fase 2: Persistencia, Seguridad y Datos V1.0 Enfoque: Seguridad Estricta & Cross-World Universal",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e88378b4a12880e8a64f6,5. Lógica Cross-World y Snapshot,https://trello.com/c/neUiOzeC/46-5-l%C3%B3gica-cross-world-y-snapshot,"#### 5.1 Persistencia de Estado (Snapshot)

- Al desconectar, se guarda `CurrentHP`.
- Al conectar, en el `OnNetworkSpawn`, el Host aplica ese `CurrentHP`.
- _Caso Borde:_ Si `CurrentHP <= 0` al conectar (se desconectó muerto), el sistema debe forzar el estado de ""Fantasma"" o respawnearlo en el punto de inicio.

#### 5.2 Inventario Universal

- No hay filtrado de items. Si tienes la ""Llave del Rey"" del Mundo A, y vas al Mundo B, puedes abrir la puerta del Rey inmediatamente.
- _Diseño:_ Esto fomenta el ""Carry"" (jugadores veteranos ayudando a novatos), lo cual es coherente con un cooperativo.",,,,0,,0,0,0,0,2026-01-07T16:22:23.220Z,695e8435b9908c3545b75d9d,"Documento de Especificación Técnica - Fase 2: Persistencia, Seguridad y Datos V1.0 Enfoque: Seguridad Estricta & Cross-World Universal",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8849658d2353654856a9,6. Roadmap de Implementación - Fase 2,https://trello.com/c/ZkfaV02u/47-6-roadmap-de-implementaci%C3%B3n-fase-2,"#### Semana 3: Sistema de Archivos y Datos

1. **ScriptableObjects:** Crear `CharacterClassSO` y `ItemSO`.
2. **Serialización:** Implementar `SaveManager` que convierta clases a JSON (usando `Newtonsoft.Json`).
3. **UI de Selección:** Crear el menú para visualizar los 12 slots (Vacío / Crear / Jugar).

#### Semana 4: Seguridad y Red

1. **Encriptación:** Implementar la envoltura AES en el `SaveManager`.
   - _Dev Mode:_ Usar una clave hardcodeada por ahora (""1234567890123456"") para probar sin servidor web.
2. **Handshake de Red:** Modificar el `NetworkManager` para enviar el JSON del personaje al conectar.
3. **Script de ""Aduana"" (Sanitizer):** Escribir la lógica matemática que suma stats y compara.

### ¿Cómo procedemos?

Ya tienes la especificación completa para la persistencia.

**Sugerencia:**
Para no bloquearte configurando un servidor web real para la clave AES ahora mismo, te recomiendo empezar trabajando en **Modo Desarrollo** (Clave local fija) y centrarte en la lógica de **Sanitización Matemática**, que es la parte más compleja del código.

¿Quieres que te genere el esqueleto del script `CharacterData.cs` y el `ValidationService.cs` (la lógica matemática)?",,,,0,,0,0,0,0,2026-01-07T16:23:10.075Z,695e8435b9908c3545b75d9d,"Documento de Especificación Técnica - Fase 2: Persistencia, Seguridad y Datos V1.0 Enfoque: Seguridad Estricta & Cross-World Universal",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8df17c02551032b7445c,1. Visión de la Fase,https://trello.com/c/7uuCgz1b/48-1-visi%C3%B3n-de-la-fase,"El objetivo es implementar un ciclo de combate ""Tab-Targeting"" profesional. El jugador podrá seleccionar enemigos inteligentemente, encadenar habilidades con fluidez gracias al sistema de cola (Spell Queue) y experimentar mecánicas distintas según su clase (Mago estático vs. Arquero móvil), todo sincronizado vía `Netcode for GameObjects`.",,,,0,,0,0,0,0,2026-01-07T16:46:43.632Z,695e8de3f10819600ce2ef01,Documento de Especificación Técnica - Fase 3: Sistema de Combate y Habilidades V1.0 Enfoque: Responsividad (Input Buffering) y Validación de Red,695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8e037a052636deedc1b3,2. Sistema de Selección (Targeting Intelligence),https://trello.com/c/k1WjDTAX/49-2-sistema-de-selecci%C3%B3n-targeting-intelligence,"#### 2.1 Algoritmo ""Tab"" (Cono de Visión)

Al pulsar `Tab`, el sistema no elige al más cercano ciegamente, sino al **más relevante** para la cámara.

- **Lógica de Filtro:**
  1. `Physics.OverlapSphere`: Obtener todos los enemigos en radio X (ej. 40m).
  2. **Culling de Pantalla:** Descartar enemigos que no estén dentro del frustum de la cámara (lo que el jugador no ve).
  3. **Prioridad Central:** Calcular el producto punto (Dot Product) entre el vector `Camera.forward` y la dirección al enemigo. Cuanto más cerca del centro de la pantalla (1.0), mayor prioridad.
  4. **Line of Sight (LoS):** Raycast rápido para asegurar que no haya paredes en medio.

#### 2.2 Cambio Automático (Auto-Switch)

- **Evento:** `OnEnemyDeath`.
- **Lógica:** Si mi objetivo actual muere:
  1. Buscar enemigos en un radio corto (ej. 10m) alrededor del cadáver.
  2. Priorizar: Enemigo que ya me esté atacando (Threat Table > 0) > Enemigo más cercano.
  3. Si no hay nadie, limpiar target.",,,,0,,0,0,0,0,2026-01-07T16:47:07.901Z,695e8de3f10819600ce2ef01,Documento de Especificación Técnica - Fase 3: Sistema de Combate y Habilidades V1.0 Enfoque: Responsividad (Input Buffering) y Validación de Red,695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8e308979c1397da37dbe,3. Arquitectura de Habilidades (ScriptableObjects),https://trello.com/c/ZGIX9cvm/50-3-arquitectura-de-habilidades-scriptableobjects,"Para soportar el sistema híbrido (Mago Torreta / Arquero Móvil / Off-GCD), la estructura de datos debe ser flexible.

#### 3.1 `AbilityDefinitionSO`

codeC#

```
public class AbilityDefinitionSO : ScriptableObject
{
    [Header(""Identidad"")]
    public int ID;
    public string Name;
    public Sprite Icon;

    [Header(""Costes y Tiempos"")]
    public float CastTime;       // 0 = Instantáneo
    public float Cooldown;
    public float Range;
    public int ManaCost;

    [Header(""Comportamiento"")]
    public bool RequiresStationary; // TRUE: Cancela si mueves. FALSE: Puedes moverte (Arquero).
    public bool TriggersGCD;        // TRUE: Activa el CD global. FALSE: Se puede usar siempre (Defensivo).
    public bool IsOffensive;        // TRUE: Requiere enemigo. FALSE: Self-cast/Aliado.

    [Header(""Visual"")]
    public GameObject ProjectilePrefab; // Si es null, es daño instantáneo (Hitscan)
    public float ProjectileSpeed;
}
```",,,,0,,0,0,0,0,2026-01-07T16:47:59.020Z,695e8de3f10819600ce2ef01,Documento de Especificación Técnica - Fase 3: Sistema de Combate y Habilidades V1.0 Enfoque: Responsividad (Input Buffering) y Validación de Red,695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8e4da8d5f041455aeb0c,"4. Lógica de Combate y ""Game Feel""",https://trello.com/c/xIzhOPCR/51-4-l%C3%B3gica-de-combate-y-game-feel,"#### 4.1 Máquina de Estados del Jugador (CombatState)

- **Idle:** Listo para actuar.
- **Casting:** Barra de progreso llenándose.
  - Si `RequiresStationary == true` y `Input.Move != 0` -> **Interrumpir**.
- **GlobalCooldown (GCD):** Estado breve (ej. 1.5s) donde no se permiten habilidades con `TriggersGCD = true`.
- **Locked:** Stunneado/Silenciado.

#### 4.2 Sistema de Cola (Spell Queue / Input Buffering)

Para mitigar el lag y permitir combos rápidos.

- **Ventana de Buffer:** 400ms (Configurable).
- **Funcionamiento:** Si el jugador presiona una tecla mientras está en `Casting` o `GCD`, y falta menos de 400ms para terminar, la acción se guarda en `NextAbility`.
- **Ejecución:** En el frame exacto en que termina el estado actual, si `NextAbility != null`, se dispara automáticamente el RPC al servidor.",,,,0,,0,0,0,0,2026-01-07T16:50:57.564Z,695e8de3f10819600ce2ef01,Documento de Especificación Técnica - Fase 3: Sistema de Combate y Habilidades V1.0 Enfoque: Responsividad (Input Buffering) y Validación de Red,695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8efc9c611a9e6af48cc7,5. Flujo de Red (Networking),https://trello.com/c/uVE7Td7l/52-5-flujo-de-red-networking,"El combate debe ser ""Server Authoritative"" para el daño, pero ""Client Responsive"" para la UI.

#### 5.1 Secuencia de Disparo (Casting Flow)

1. **Cliente (Input):** Jugador pulsa '1'. Cliente chequea Cooldown local y Maná (Predicción).
2. **Cliente -> Servidor (**`RequestCastServerRPC`**):** Envía `AbilityID` y `TargetNetworkObjectID`.
3. **Servidor (Validación):**
   - ¿Tiene maná?
   - ¿Está el target vivo y en rango?
   - ¿Pasó el Cooldown?
   - _Si falla:_ Retorna `ClientRPC` de error (""Fuera de rango"").
4. **Servidor (Ejecución):**
   - Consume Maná.
   - Si `CastTime > 0`: Inicia corrutina de espera.
   - Si el jugador se mueve (y la skill es estática): Cancela corrutina.
5. **Servidor -> Clientes (**`BroadcastVisualsClientRPC`**):**
   - Todos los clientes reproducen la animación de ataque y muestran la barra de cast (si aplica).

#### 5.2 Impacto y Daño

1. **Finalización:** Al terminar el tiempo de cast.
2. **Proyectil (Visual Homing):**
   - El servidor instancia un objeto lógico (o calcula tiempo de vuelo).
   - Envía RPC para que los clientes spawneen la bola de fuego visual que persigue al target.
3. **Cálculo de Daño:**
   - El Servidor calcula: `(BaseDmg * Stats) - Mitigación`.
   - Aplica `Target.ReceiveDamage()`.
   - Actualiza `NetworkVariable<Health>`.",,,,0,,0,0,0,0,2026-01-07T16:51:27.492Z,695e8de3f10819600ce2ef01,Documento de Especificación Técnica - Fase 3: Sistema de Combate y Habilidades V1.0 Enfoque: Responsividad (Input Buffering) y Validación de Red,695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e8f18d1fa9ea16375ccd1,6. Roadmap de Implementación - Fase 3,https://trello.com/c/xSFsLQty/53-6-roadmap-de-implementaci%C3%B3n-fase-3,"#### Semana 5: Cimientos y Selección

1. **Targeting System:** Implementar la lógica de Tab con cono de visión y UI de Target Frame (Vida/Nombre).
2. **Ability Data:** Crear los ScriptableObjects y configurar 3 habilidades de prueba:
   - _Bola de Fuego_ (Mago: Cast 2s, Estático, Daño alto).
   - _Disparo Rápido_ (Arquero: Instant, Móvil, Daño medio).
   - _Escudo de Hielo_ (Defensivo: Instant, Off-GCD, Self-buff).

#### Semana 6: Lógica de Casteo Local

1. **Combat Controller:** Implementar la máquina de estados (Casting, GCD).
2. **Input Buffering:** Crear el sistema de cola de 400ms.
3. **Interrupción:** Conectar el `MovementScript` para que avise al `CombatScript` si el jugador camina.

#### Semana 7: Networking y Daño

1. **RPCs:** Conectar la petición del cliente con la validación del servidor.
2. **Health System:** Sincronizar la vida de los enemigos y muerte.
3. **Visuales:** Instanciación de proyectiles que siguen al objetivo (`Vector3.MoveTowards`).

#### Semana 8: Polish

1. **Auto-Switch:** Implementar lógica al morir un enemigo.
2. **Feedback:** Números de daño flotantes (Floating Combat Text).

### ¿Cómo procedemos?

Esta fase es densa en código.

**Sugerencia:**
Empieza por lo que el jugador ""ve"". Antes de programar el servidor, asegúrate de que **pulsar TAB seleccione correctamente al enemigo que estás mirando**.",,,,0,,0,0,0,0,2026-01-07T16:51:55.430Z,695e8de3f10819600ce2ef01,Documento de Especificación Técnica - Fase 3: Sistema de Combate y Habilidades V1.0 Enfoque: Responsividad (Input Buffering) y Validación de Red,695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e93e91735bfa9b73c9eea,1. Visión de la Fase,https://trello.com/c/ReAuMuOZ/54-1-visi%C3%B3n-de-la-fase,"El objetivo es transformar los NPCs en enemigos reactivos que respeten la ""Santa Trinidad"". El Tanque podrá mantener la atención del enemigo mediante multiplicadores de amenaza y provocaciones forzadas. Los DPS deberán controlar su daño para no superar el umbral del 110%/130%. El Sanador tendrá que gestionar su maná y posición, sabiendo que curar genera amenaza dividida entre todos los enemigos activos.",,,,0,,0,0,0,0,2026-01-07T17:12:20.935Z,695e93e3b9269cb5ae2cf32e,"Documento de Especificación Técnica - Fase 4: IA, Amenaza y la Santa Trinidad V1.0 Enfoque: Estabilidad de Aggro y Roles Definidos",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e93ff74b614cda81804ad,2. Arquitectura de IA (State Machine),https://trello.com/c/Vdsl1nAL/55-2-arquitectura-de-ia-state-machine,"a IA vivirá exclusivamente en el **Servidor** (Server Authoritative). Los clientes solo reciben posición, rotación y animaciones.

#### 2.1 Máquina de Estados Finita (FSM)

- **Idle / Patrol:**
  - El enemigo se mueve entre `Waypoints` usando `NavMeshAgent`.
  - Tiene un `DetectionRadius` (ej. 15m). Si un jugador entra -> Transición a **Chase**.
- **Chase (Persecución):**
  - Se mueve hacia el jugador con mayor amenaza.
  - Si llega a rango de ataque (ej. 2m Melee) -> Transición a **Combat**.
  - Si el objetivo se aleja más allá del `LeashRange` (ej. 60m del spawn) -> Transición a **Reset**.
- **Combat (Combate):**
  - El enemigo está estático (o moviéndose lentamente) y rota para mirar al objetivo.
  - Ejecuta auto-ataques cada X segundos.
  - Chequea la Tabla de Amenaza cada 0.5s para ver si debe cambiar de objetivo.
- **Reset (Evade Mode - Decisión C1):**
  - **Flags:** `IsInvulnerable = true`, `IsActive = false`.
  - **Acción:** `NavMeshAgent.speed` se duplica. Regresa al punto de origen.
  - **Llegada:** Al tocar el spawn, `CurrentHP = MaxHP` (Instántaneo), limpia la Tabla de Amenaza y vuelve a **Idle**.

---",,,,0,,0,0,0,0,2026-01-07T17:12:46.408Z,695e93e3b9269cb5ae2cf32e,"Documento de Especificación Técnica - Fase 4: IA, Amenaza y la Santa Trinidad V1.0 Enfoque: Estabilidad de Aggro y Roles Definidos",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e94200e167e7bf4167f5c,3. Sistema de Amenaza (Threat System),https://trello.com/c/SpJQ9opd/56-3-sistema-de-amenaza-threat-system,"#### 3.1 Estructura de Datos

Cada enemigo tiene un componente `AggroController`:

codeC#

```
// Key: ClientID del Jugador, Value: Puntos de Amenaza
private Dictionary<ulong, int> threatTable = new Dictionary<ulong, int>();
private ulong currentTargetID;
```

#### 3.2 Lógica de ""Robar Aggro"" (Decisión A1)

Para evitar que el jefe cambie de objetivo erráticamente (""Ping-Pong""), se aplica histeresis:

- **Caso Melee:** Un jugador a < 5m debe superar la amenaza del objetivo actual en un **110%** (Factor 1.1).
- **Caso Ranged:** Un jugador a > 5m debe superar la amenaza actual en un **130%** (Factor 1.3).

codeC#

```
// Ejemplo de chequeo
if (newPlayerThreat > currentTargetThreat * 1.1f) {
    SwitchTarget(newPlayerID);
}
```

#### 3.3 Generación de Amenaza (Decisión A2 y B1)

- **Daño:** 1 daño = 1 amenaza (Base).
- **Modificadores de Tanque:**
  - ""Actitud Defensiva"": Multiplicador x5 (1 daño = 5 amenaza).
- **Curación (Split Threat):**
  - Si el Healer cura 100 HP y hay 4 enemigos en combate:
  - Amenaza por enemigo = `100 / 4 = 25`.
  - _Nota:_ Esto evita que el Healer muera instantáneamente en pulls grandes (AOE).
- **Taunt (Hard Fixate):**
  - Aplica estado `Fixated` por 3 segundos (La IA ignora la tabla y ataca al Tanque).
  - Iguala la amenaza del Tanque a la del líder actual + 10%",,,,0,,0,0,0,0,2026-01-07T17:13:16.255Z,695e93e3b9269cb5ae2cf32e,"Documento de Especificación Técnica - Fase 4: IA, Amenaza y la Santa Trinidad V1.0 Enfoque: Estabilidad de Aggro y Roles Definidos",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e944302bb4874ec265bd1,4. Habilidades de Clase (Prototipo Trinidad),https://trello.com/c/icL31Euz/57-4-habilidades-de-clase-prototipo-trinidad,"Para probar esto, necesitamos 3 habilidades arquetípicas:

#### 4.1 Guerrero (Tanque)

- **Habilidad:** _Golpe de Escudo_.
- **Efecto:** Daño bajo, pero Generación de Amenaza Alta (Bonus +500 threat plano).
- **Taunt:** _Grito Desafiante_ (Lógica descrita en 3.3).

#### 4.2 Mago (DPS)

- **Habilidad:** _Bola de Fuego_.
- **Efecto:** Daño alto. Generación de amenaza 1:1.
- **Riesgo:** Si critea mucho al inicio, puede superar el 130% y morir.

#### 4.3 Clérigo (Healer) - (Decisión D1)

- **Habilidad:** _Destello de Luz_.
- **Targeting:**
  - Si objetivo es Aliado -> Cura al Aliado.
  - Si objetivo es Enemigo -> Error / Nada (Opcional).
  - Si **no hay objetivo** o objetivo inválido -> **Auto-Self Cast** (Se cura a sí mismo).",,,,0,,0,0,0,0,2026-01-07T17:13:52.100Z,695e93e3b9269cb5ae2cf32e,"Documento de Especificación Técnica - Fase 4: IA, Amenaza y la Santa Trinidad V1.0 Enfoque: Estabilidad de Aggro y Roles Definidos",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
695e9463de69e33409c9fddf,5. Sincronización de Red (Networking),https://trello.com/c/BuXWcwoM/58-5-sincronizaci%C3%B3n-de-red-networking,"#### 5.1 ¿Qué viaja por la red?

- **Posición/Rotación:** `NetworkTransform` en el enemigo.
- **Animaciones:** `NetworkAnimator` (Attack, Run, Idle, Death).
- **Target Actual:** `NetworkVariable<ulong> CurrentTargetID`.
  - _Uso:_ Los clientes necesitan saber a quién mira el jefe para dibujar una línea roja o poner un icono de ""Ojo"" sobre la cabeza del jugador perseguido.

#### 5.2 ¿Qué NO viaja?

- **Tabla de Amenaza Completa:** Es demasiada información. Solo el servidor sabe los números exactos.
- _(Opcional Future Feature):_ Se puede enviar el % de amenaza del jugador local para mostrar un ""Omen"" (Medidor de Aggro) personal.",,,,0,,0,0,0,0,2026-01-07T17:14:13.741Z,695e93e3b9269cb5ae2cf32e,"Documento de Especificación Técnica - Fase 4: IA, Amenaza y la Santa Trinidad V1.0 Enfoque: Estabilidad de Aggro y Roles Definidos",695e60ec35ff28d544289011,Proyecto Juego RPG,false,,false,
